Reporting Year,Facility ID,Facility Name,Industry,Chemical ID,Chemical Name,CAS No,Processed,Manufactured,Other Use,Released to Air,Released to Land,Released to Surface Water,Released to Disposal,Released to Recycling
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,16,Manganese and its compounds,,25601,,,12,,,,
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,18,Nickel and its compounds,,38068,,,11,,,,
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,823,,823,,,,
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,2548,,228,,,,
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,45,46,91,,,,
2016,15535,Adelphi Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,25,,,,,
2016,581,Agropur Cooperative,Fluid Milk Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2372,,2372,,,,
2016,581,Agropur Cooperative,Fluid Milk Mfg.,24,Particulate Matter 2.5 (PM2.5),,,90,,90,,,,
2016,581,Agropur Cooperative,Fluid Milk Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,261,,261,,,,
2016,25114,Ah Fong Products Ltd,Frozen Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,177,,177,,,,
2016,25114,Ah Fong Products Ltd,Frozen Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,3,,3,,,,
2016,25114,Ah Fong Products Ltd,Frozen Food Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,10,,10,,,,
2016,24287,Airborn Flexible Circuits Inc,Semiconductor & Electronic Component Mfg.,15,Lead and its compounds,,36,,,,,,,
2016,24287,Airborn Flexible Circuits Inc,Semiconductor & Electronic Component Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,1,3089,3090,,,,
2016,22786,Albion Centre One Hour Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,184,98,,,,
2016,593,Alfred Georgi,Plastics Bag Manufacturing,23,Nitrogen Oxides (NOx),11104-93-1,,320,,320,,,,
2016,593,Alfred Georgi,Plastics Bag Manufacturing,24,Particulate Matter 2.5 (PM2.5),,,8,,8,,,,
2016,593,Alfred Georgi,Plastics Bag Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,7354,23,38216,14695,,,,
2016,603,Allied Halo Industries Inc,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,296,,296,,,,
2016,603,Allied Halo Industries Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,267636,16,,240648,,,,
2016,22482,Alpha Laboratories Inc,Medical & Diagnostic Laboratories,12,"1,2-Dichloroethane (Ethylene dichloride)",107-06-2,,,1,0,,,,
2016,22482,Alpha Laboratories Inc,Medical & Diagnostic Laboratories,14,Formaldehyde,50-00-0,,,40,0,,,,
2016,22482,Alpha Laboratories Inc,Medical & Diagnostic Laboratories,23,Nitrogen Oxides (NOx),11104-93-1,,19,0,19,,,,
2016,22482,Alpha Laboratories Inc,Medical & Diagnostic Laboratories,25,Volatile Organic Compounds (VOCs) Total,,,0,2334,0,,,,
2016,24747,Alpha Omega Corporation,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2670,,2670,,,,
2016,24747,Alpha Omega Corporation,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,203,,203,,,,
2016,24747,Alpha Omega Corporation,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,106489,,106489,,,,
2016,25337,Alpine Specialty Chemicals Ltd,Soap & Cleaning Compound Mfg.,14,Formaldehyde,50-00-0,122,,,1,,,,
2016,25337,Alpine Specialty Chemicals Ltd,Soap & Cleaning Compound Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,50522,,81,,,,
2016,25337,Alpine Specialty Chemicals Ltd,Soap & Cleaning Compound Mfg.,25,Volatile Organic Compounds (VOCs) Total,,122,50522,,82,,,,
2016,25558,Alps Auto Repair,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,462,350,,,,
2016,25345,AlteRego Corporation,Plastics Bag Manufacturing,24,Particulate Matter 2.5 (PM2.5),,,94,,94,,,,
2016,25345,AlteRego Corporation,Plastics Bag Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,1924,,,1840,,,,
2016,450,Alumicor,All Other Misc. Fabricated Metal Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,1128,1128,,,,
2016,18878,Ami Spector,Office Furniture (except Wood) Mfg.,24,Particulate Matter 2.5 (PM2.5),,,250,,250,,,,
2016,21950,Amvic Inc,Resin & Synthetic Rubber Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2195,,2195,,,,
2016,21950,Amvic Inc,Resin & Synthetic Rubber Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,121,160092,160213,,,,
2016,23339,Annette's Donuts,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,440,,440,,,,
2016,23339,Annette's Donuts,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,33,,33,,,,
2016,23339,Annette's Donuts,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,2584,,2584,,,,
2016,9953,Antri Friction Enterprises 1985 Ltd,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,511,,511,,,,
2016,9953,Antri Friction Enterprises 1985 Ltd,"Coating, Engraving & Heat Treating Activities",24,Particulate Matter 2.5 (PM2.5),,,39,,39,,,,
2016,9953,Antri Friction Enterprises 1985 Ltd,"Coating, Engraving & Heat Treating Activities",25,Volatile Organic Compounds (VOCs) Total,,,4691,,4691,,,,
2016,24378,Apollo Health And Beauty Care Inc,Toilet Preparation Mfg.,14,Formaldehyde,50-00-0,1459,,,1,,,,
2016,24378,Apollo Health And Beauty Care Inc,Toilet Preparation Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,807,,807,,,,
2016,24378,Apollo Health And Beauty Care Inc,Toilet Preparation Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1008226,44,3980,439565,,,,
2016,332,Apotex 20 Kenhar,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2090,,2090,,,,
2016,332,Apotex 20 Kenhar,Pharmaceutical & Medicine Mfg.,24,Particulate Matter 2.5 (PM2.5),,,49,,49,,,,
2016,332,Apotex 20 Kenhar,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,46,5721,5767,,,,
2016,420,Apotex 3701 Weston,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,310,,310,,,,
2016,420,Apotex 3701 Weston,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,17,1895,27,,,,
2016,23302,Apotex 400 Ormont,Pharmaceutical & Medicine Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,234,1,,,,
2016,23302,Apotex 400 Ormont,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1114,,1114,,,,
2016,23302,Apotex 400 Ormont,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,60,5021,85,,,,
2016,419,Apotex 4100 Weston,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,441,,441,,,,
2016,419,Apotex 4100 Weston,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,26,129,27,,,,
2016,23309,Apotex 440 Garyray,"R&D in the Physical, Eng. & Life Sciences",13,Dichloromethane (Methylene chloride),75-09-2,,,386,2,,,,
2016,23309,Apotex 440 Garyray,"R&D in the Physical, Eng. & Life Sciences",23,Nitrogen Oxides (NOx),11104-93-1,,302,,302,,,,
2016,23309,Apotex 440 Garyray,"R&D in the Physical, Eng. & Life Sciences",25,Volatile Organic Compounds (VOCs) Total,,,18,1714,27,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,7,Chloroform (Trichloromethane),67-66-3,,,143,1,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,5371,2066,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,17,Mercury and its compounds,,,,2,0,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,10370,,10370,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,24,Particulate Matter 2.5 (PM2.5),,,917,,917,,,,
2016,315,Apotex Etobicoke,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,589,122833,82632,,,,
2016,303,Apotex Inc 150 Signet Manufacturing Site,Pharmaceutical & Medicine Mfg.,7,Chloroform (Trichloromethane),67-66-3,,,238,1,,,,
2016,303,Apotex Inc 150 Signet Manufacturing Site,Pharmaceutical & Medicine Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,138,1,,,,
2016,303,Apotex Inc 150 Signet Manufacturing Site,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,8213,,8213,,,,
2016,303,Apotex Inc 150 Signet Manufacturing Site,Pharmaceutical & Medicine Mfg.,24,Particulate Matter 2.5 (PM2.5),,,76,,76,,,,
2016,303,Apotex Inc 150 Signet Manufacturing Site,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,438,62520,31797,,,,
2016,321,Apotex Special Products Facility,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1100,,1100,,,,
2016,321,Apotex Special Products Facility,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,62,897,959,,,,
2016,329,Aqua Bond Inc,All Other Misc. Chemical Product Mfg.,8,"Chromium, Hexavalent and its compounds",,72127,,,0,,,,
2016,329,Aqua Bond Inc,All Other Misc. Chemical Product Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,533,,,0,,,,
2016,329,Aqua Bond Inc,All Other Misc. Chemical Product Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,3243,,,0,,,,
2016,25882,Ardaven Platers Inc,"Coating, Engraving & Heat Treating Activities",5,Cadmium and its compounds,,16,,,0,,,,
2016,25882,Ardaven Platers Inc,"Coating, Engraving & Heat Treating Activities",8,"Chromium, Hexavalent and its compounds",,192,,,0,,,,
2016,25882,Ardaven Platers Inc,"Coating, Engraving & Heat Treating Activities",18,Nickel and its compounds,,1278,,,,,,,
2016,23384,Arfil Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,212,194,,,,
2016,356,Art Printing Company,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,402,0,1829,2231,,,,
2016,25499,Arts Metal Finish Ltd,"Coating, Engraving & Heat Treating Activities",8,"Chromium, Hexavalent and its compounds",,2539,,,0,,,,
2016,25499,Arts Metal Finish Ltd,"Coating, Engraving & Heat Treating Activities",15,Lead and its compounds,,63,,,0,,,,
2016,25499,Arts Metal Finish Ltd,"Coating, Engraving & Heat Treating Activities",18,Nickel and its compounds,,30690,,,171,,,,
2016,25499,Arts Metal Finish Ltd,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,599,,599,,,,
2016,25499,Arts Metal Finish Ltd,"Coating, Engraving & Heat Treating Activities",24,Particulate Matter 2.5 (PM2.5),,,314,,314,,,,
2016,21937,Ashford Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,97,,97,,,,
2016,21937,Ashford Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,2,,2,,,,
2016,21937,Ashford Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,904,458,,,,
2016,21937,Ashford Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),25,Volatile Organic Compounds (VOCs) Total,,,5,602,188,,,,
2016,22868,Ashley Wood Turning Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2556,,,2356,,,,
2016,22221,Assured Automotive,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,688,,69,,,,
2016,23290,Assured Automotive,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,516,,52,,,,
2016,23290,Assured Automotive,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,693,597,,,,
2016,22221,Assured Automotive,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1732,1375,,,,
2016,23280,Assured Automotive Leaside,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,469,,47,,,,
2016,23280,Assured Automotive Leaside,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1002,817,,,,
2016,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,626,,63,,,,
2016,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,891,767,,,,
2016,23321,Assured Scarborough West,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,751,,75,,,,
2016,23321,Assured Scarborough West,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1539,1394,,,,
2016,24241,Assured Toronto King West,General Automotive Repair,24,Particulate Matter 2.5 (PM2.5),,,626,,63,,,,
2016,24241,Assured Toronto King West,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,8,,663,527,,,,
2016,23317,Assured Toronto West,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,428,,43,,,,
2016,23317,Assured Toronto West,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,968,831,,,,
2016,23411,Assured Yorkdale Collision,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,516,,52,,,,
2016,23411,Assured Yorkdale Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1356,1168,,,,
2016,412,Astley Gilbert Limited,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,3477,2318,,,,
2016,24128,Atlantic Packaging 111 Progress Avenue,Paperboard Mills,23,Nitrogen Oxides (NOx),11104-93-1,,65893,,65893,,,,
2016,24128,Atlantic Packaging 111 Progress Avenue,Paperboard Mills,24,Particulate Matter 2.5 (PM2.5),,,912,,912,,,,
2016,24128,Atlantic Packaging 111 Progress Avenue,Paperboard Mills,25,Volatile Organic Compounds (VOCs) Total,,,2404,7390,9794,,,,
2016,253,Atlantic Packaging 120 Tiffield Road,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,8,360,368,,,,
2016,257,Atlantic Packaging 350 Midwest Road,Corrugated & Solid Fibre Box Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3004,,3004,,,,
2016,257,Atlantic Packaging 350 Midwest Road,Corrugated & Solid Fibre Box Mfg.,24,Particulate Matter 2.5 (PM2.5),,,57,,57,,,,
2016,257,Atlantic Packaging 350 Midwest Road,Corrugated & Solid Fibre Box Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,165,3819,3984,,,,
2016,255,Atlantic Packaging 80 Progress Avenue,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,638,,638,,,,
2016,255,Atlantic Packaging 80 Progress Avenue,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,35,9497,9532,,,,
2016,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,658,,658,,,,
2016,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,313,50,,363,,,,
2016,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,3484439,36,,57446,,,,
2016,25017,Auto Gallery Collision,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,30,,30,,,,
2016,23215,Auto King Collison Ltd,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,,,406,324,,,,
2016,24286,Automatic Coating Ltd,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,1138,,1138,,,,
2016,24286,Automatic Coating Ltd,"Coating, Engraving & Heat Treating Activities",24,Particulate Matter 2.5 (PM2.5),,,8097,,202,,,,
2016,24286,Automatic Coating Ltd,"Coating, Engraving & Heat Treating Activities",25,Volatile Organic Compounds (VOCs) Total,,0,4469,4403,847,,,,
2016,22774,Automobile Kollision Works Corp,General Automotive Repair,24,Particulate Matter 2.5 (PM2.5),,,32,,32,,,,
2016,22774,Automobile Kollision Works Corp,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,1,,0,1,,,,
2016,553,Autostyle Autobody Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,588,578,,,,
2016,23537,Autotrin Autobody Repairs,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,102,102,,,,
2016,23348,Avenue 1 Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,92,33,,,,
2016,23278,Avenue Collision Inc,"Automotive Body, Paint & Interior R&M",23,Nitrogen Oxides (NOx),11104-93-1,,60,,59,,,,
2016,23278,Avenue Collision Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,311,311,,,,
2016,235,BASF Canada,Resin & Synthetic Rubber Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,210,,210,,,,
2016,235,BASF Canada,Resin & Synthetic Rubber Mfg.,25,Volatile Organic Compounds (VOCs) Total,,650000,59,0,2800,,,,
2016,24253,BLM Automatic Clutch Limited,Machine Shops,25,Volatile Organic Compounds (VOCs) Total,,546,,,546,,,,
2016,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,520,,520,,,,
2016,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,24,Particulate Matter 2.5 (PM2.5),,,10,,10,,,,
2016,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,25,Volatile Organic Compounds (VOCs) Total,,8100,28,,7403,,,,
2016,25564,Bax Canada Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,,167,,167,,,,
2016,25564,Bax Canada Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,234,0,0,234,,,,
2016,25353,Beaver Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),25,Volatile Organic Compounds (VOCs) Total,,,0,99,36,,,,
2016,23296,Bellwyck Packaging,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,203,,203,,,,
2016,23296,Bellwyck Packaging,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,13584,4945,,,,
2016,22307,Belsize Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,100,81,,,,
2016,24342,Bernard Athletic Knit Enterprises Limited,Sporting Goods Stores,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,100,30,,,,
2016,25540,Best Institute,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,163,103,,,,
2016,25396,Bestway Donlands Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,84,,84,,,,
2016,25396,Bestway Donlands Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,2,,2,,,,
2016,25396,Bestway Donlands Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,2263,1064,,,,
2016,23383,Betterway Drycleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,773,363,,,,
2016,25568,Bianchi Bros Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,251,171,,,,
2016,22109,Bill's Flooring,Finish Carpentry & Wood Flooring Work,25,Volatile Organic Compounds (VOCs) Total,,0,0,10,0,0,0,,
2016,22993,Birchmount Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,501,450,,,,
2016,120,Black Creek Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,17,,17,,,,
2016,120,Black Creek Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,1,,1,,,,
2016,120,Black Creek Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,398,193,,,,
2016,120,Black Creek Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),25,Volatile Organic Compounds (VOCs) Total,,,1,5,1,,,,
2016,192,Blanco Canada Incorporated,Plastic Plumbing Fixture Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,19068,,,0,,,,
